96.1120158630985,20.3292143673712,-8.8690604171146,96.1178365928112,20.4082810459036,-14.674263599226,96.1030896386587,20.4082861623761,-8.8690604171146
95.9854808558619,21.8290355280533,-4.03139109868845,95.9844225238221,21.791867333551,-0,95.9887311472948,21.7629605974721,-4.03139109868845
95.9991780965628,21.8064353667459,-21.6405074177596,95.9980284873953,21.7557815544645,-14.674263599226,96.009778487796,21.6899348608078,-21.6405074177596
96.2709746615114,19.1429739374553,-8.8690604171146,96.2868810347782,19.0604362423193,-14.674263599226,96.2735981205661,19.156723683816,-14.674263599226
96.3791747436216,18.1938179644856,-30,96.3820180964777,18.3103613434136,-21.6405074177596,96.3960953321562,18.1937882059,-21.6405074177596
96.3272745862393,18.7715622396098,-14.674263599226,96.3196565893841,18.8265870091827,-8.8690604171146,96.3320839151415,18.7474865002213,-8.8690604171146
96.3260488822096,18.7888071578391,-4.03139109868845,96.3236694450214,18.8028565832647,-0,96.3339146914857,18.7474837312727,-0
96.2590584413922,19.2220669334166,-8.8690604171146,96.2497928672339,19.2515842213967,-4.03139109868845,96.2602627013107,19.1854768248699,-4.03139109868845
95.9827756356513,21.8951100774392,-4.03139109868845,95.9807350135369,21.9025427060564,-0,95.9825463805916,21.8472052059697,-0
96.0311058634763,21.4569268202026,-21.6405074177596,96.0276012844323,21.37081165495,-14.674263599226,96.0415458119776,21.3404192867056,-21.6405074177596
96.1303199475413,20.1710671053216,-8.8690604171146,96.1176483886886,20.176973225394,-4.03139109868845,96.1265345829031,20.1108804931912,-4.03139109868845
96.1120158630985,20.3292143673712,-8.8690604171146,96.1019301864534,20.3091552916486,-4.03139109868845,96.1212082498853,20.2501413067584,-8.8690604171146
96.2128484548958,19.7090600868583,-21.6405074177596,96.1970203648657,19.7344065568067,-14.674263599226,96.2093342560029,19.6381310530562,-14.674263599226
96.0692442370912,20.8895662997306,-14.674263599226,96.0604144444166,20.9858184234773,-14.674263599226,96.049406359835,20.9617560038951,-8.8690604171146
96.0487577315469,20.8378497776976,-4.03139109868845,96.0428635683019,20.9039331778295,-4.03139109868845,96.0379003550397,20.851066104878,-0
96.1221432003232,20.5248004880888,-21.6405074177596,96.1075764257343,20.5045414923223,-14.674263599226,96.1350782101056,20.4082734814891,-21.6405074177596
96.1994328331149,19.8256020309939,-21.6405074177596,96.2122980819772,19.8547231105234,-30,96.186150424051,19.942141439269,-21.6405074177596
95.9930860887787,21.5705122653388,-0,95.9951209643826,21.6308088926752,-4.03139109868845,95.9907009475068,21.6258515605343,-0
96.0878403436122,20.6970572286516,-14.674263599226,96.0783880913049,20.7933125810849,-14.674263599226,96.0707641636148,20.7245612555623,-8.8690604171146
96.3397119872397,18.6600675531439,-21.6405074177596,96.3538288736208,18.5435010415097,-21.6405074177596,96.3419303142844,18.6090761615583,-30
96.3820180964777,18.3103613434136,-21.6405074177596,96.39534803866,18.2900685574137,-14.674263599226,96.3960953321562,18.1937882059,-21.6405074177596
96.3397119872397,18.6600675531439,-21.6405074177596,96.3408641385404,18.6752670986604,-14.674263599226,96.3544722487255,18.5789701345725,-14.674263599226
96.3376751149556,18.7226909250578,-4.03139109868845,96.3260488822096,18.7888071578391,-4.03139109868845,96.3339146914857,18.7474837312727,-0
96.13912169967,20.2157548371879,-14.674263599226,96.1501632263618,20.1194889989776,-14.674263599226,96.1602475309443,20.1752125073235,-21.6405074177596
96.1212082498853,20.2501413067584,-8.8690604171146,96.1283478358002,20.3120188402771,-14.674263599226,96.1120158630985,20.3292143673712,-8.8690604171146
96.1602475309443,20.1752125073235,-21.6405074177596,96.1501632263618,20.1194889989776,-14.674263599226,96.1728002178682,20.0586784571438,-21.6405074177596
96.1283478358002,20.3120188402771,-14.674263599226,96.1178365928112,20.4082810459036,-14.674263599226,96.1120158630985,20.3292143673712,-8.8690604171146
96.0975744950902,20.6008002096336,-14.674263599226,96.0784928411272,20.6454941871066,-8.8690604171146,96.0866073210149,20.5664259679121,-8.8690604171146
96.1075764257343,20.5045414923223,-14.674263599226,96.0975744950902,20.6008002096336,-14.674263599226,96.0866073210149,20.5664259679121,-8.8690604171146
96.1105525490057,20.6413245330006,-21.6405074177596,96.0878403436122,20.6970572286516,-14.674263599226,96.0975744950902,20.6008002096336,-14.674263599226
96.1075764257343,20.5045414923223,-14.674263599226,96.0866073210149,20.5664259679121,-8.8690604171146,96.0947278992966,20.4873566484499,-8.8690604171146
96.066488870411,20.6395952764003,-4.03139109868845,96.0606398861131,20.70568082062,-4.03139109868845,96.052254404623,20.6850296002841,-0
